Local time,Open,High,Low,Close,Volume
29.03.2018 23:00:00.000 GMT+0200,1.23003,1.23305,1.22898,1.23200,88298.78080000001
01.04.2018 23:00:00.000 GMT+0200,1.23199,1.23449,1.22820,1.23010,155254.97030000002
02.04.2018 23:00:00.000 GMT+0200,1.23008,1.23352,1.22537,1.22705,229677.85969999997
03.04.2018 23:00:00.000 GMT+0200,1.22704,1.23145,1.22570,1.22776,232663.17780000003
04.04.2018 23:00:00.000 GMT+0200,1.22772,1.22901,1.22182,1.22397,220284.8105
05.04.2018 23:00:00.000 GMT+0200,1.22398,1.22907,1.22151,1.22792,281545.3408
08.04.2018 23:00:00.000 GMT+0200,1.22824,1.23308,1.22602,1.23204,246009.07050000003
09.04.2018 23:00:00.000 GMT+0200,1.23205,1.23776,1.23027,1.23555,267100.7223
10.04.2018 23:00:00.000 GMT+0200,1.23554,1.23964,1.23470,1.23666,300660.539
11.04.2018 23:00:00.000 GMT+0200,1.23664,1.23797,1.22993,1.23264,247859.81199999998
12.04.2018 23:00:00.000 GMT+0200,1.23263,1.23458,1.23070,1.23282,214128.26940000002
15.04.2018 23:00:00.000 GMT+0200,1.23278,1.23945,1.23231,1.23791,212940.23060000004
16.04.2018 23:00:00.000 GMT+0200,1.23783,1.24136,1.23362,1.23696,219950.9511
17.04.2018 23:00:00.000 GMT+0200,1.23693,1.23971,1.23418,1.23736,231138.6471
18.04.2018 23:00:00.000 GMT+0200,1.23737,1.24001,1.23290,1.23453,239786.4208
19.04.2018 23:00:00.000 GMT+0200,1.23451,1.23529,1.22499,1.22846,214532.97849999997
22.04.2018 23:00:00.000 GMT+0200,1.22699,1.22894,1.21977,1.22084,246332.48290000006
23.04.2018 23:00:00.000 GMT+0200,1.22082,1.22448,1.21817,1.22320,225331.82100000003
24.04.2018 23:00:00.000 GMT+0200,1.22318,1.22387,1.21600,1.21605,228122.31929999997
25.04.2018 23:00:00.000 GMT+0200,1.21608,1.22099,1.20962,1.21032,257883.30140000003
26.04.2018 23:00:00.000 GMT+0200,1.21029,1.21327,1.20556,1.21291,217680.3775
29.04.2018 23:00:00.000 GMT+0200,1.21224,1.21386,1.20643,1.20777,227843.2019
30.04.2018 23:00:00.000 GMT+0200,1.20768,1.20841,1.19814,1.19924,211783.55890000003
01.05.2018 23:00:00.000 GMT+0200,1.19922,1.20316,1.19378,1.19504,272013.0197
02.05.2018 23:00:00.000 GMT+0200,1.19504,1.20087,1.19475,1.19881,261495.65899999996
03.05.2018 23:00:00.000 GMT+0200,1.19877,1.19954,1.19107,1.19550,216510.90980000002
06.05.2018 23:00:00.000 GMT+0200,1.19557,1.19779,1.18975,1.19220,198837.611
07.05.2018 23:00:00.000 GMT+0200,1.19215,1.19387,1.18380,1.18641,239208.0784
08.05.2018 23:00:00.000 GMT+0200,1.18638,1.18969,1.18227,1.18502,237140.95110000003
09.05.2018 23:00:00.000 GMT+0200,1.18502,1.19463,1.18429,1.19149,263117.81
10.05.2018 23:00:00.000 GMT+0200,1.19151,1.19678,1.18911,1.19395,227224.9679
13.05.2018 23:00:00.000 GMT+0200,1.19385,1.19959,1.19260,1.19261,246080.15989999997
14.05.2018 23:00:00.000 GMT+0200,1.19261,1.19384,1.18202,1.18376,255883.4267
15.05.2018 23:00:00.000 GMT+0200,1.18376,1.18541,1.17635,1.18068,282766.46650000004
16.05.2018 23:00:00.000 GMT+0200,1.18067,1.18373,1.17765,1.17936,296198.6123
17.05.2018 23:00:00.000 GMT+0200,1.17931,1.18221,1.17498,1.17689,238232.978
20.05.2018 23:00:00.000 GMT+0200,1.17684,1.17954,1.17165,1.17912,230601.14990000002
21.05.2018 23:00:00.000 GMT+0200,1.17910,1.18296,1.17567,1.17784,255964.2466
22.05.2018 23:00:00.000 GMT+0200,1.17784,1.17895,1.16758,1.16952,305672.24269999994
23.05.2018 23:00:00.000 GMT+0200,1.16954,1.17501,1.16906,1.17192,290029.1109000001
24.05.2018 23:00:00.000 GMT+0200,1.17192,1.17335,1.16455,1.16478,266393.5403
27.05.2018 23:00:00.000 GMT+0200,1.16862,1.17283,1.16073,1.16242,214628.8891
28.05.2018 23:00:00.000 GMT+0200,1.16241,1.16394,1.15099,1.15395,328310.0525
29.05.2018 23:00:00.000 GMT+0200,1.15389,1.16759,1.15186,1.16635,320700.17970000004
30.05.2018 23:00:00.000 GMT+0200,1.16623,1.17243,1.16410,1.16918,286669.08640000003
31.05.2018 23:00:00.000 GMT+0200,1.16917,1.17178,1.16170,1.16584,273953.51149999996
03.06.2018 23:00:00.000 GMT+0200,1.16561,1.17444,1.16561,1.16982,239618.90130000003
04.06.2018 23:00:00.000 GMT+0200,1.16984,1.17320,1.16525,1.17173,255866.19080000007
05.06.2018 23:00:00.000 GMT+0200,1.17173,1.17956,1.17120,1.17735,245203.36159999995
06.06.2018 23:00:00.000 GMT+0200,1.17734,1.18398,1.17726,1.17988,248803.91139999998
07.06.2018 23:00:00.000 GMT+0200,1.17980,1.18103,1.17271,1.17666,245259.3996
10.06.2018 23:00:00.000 GMT+0200,1.17736,1.18205,1.17710,1.17833,203472.9682
11.06.2018 23:00:00.000 GMT+0200,1.17833,1.18088,1.17334,1.17446,238225.52969999998
12.06.2018 23:00:00.000 GMT+0200,1.17448,1.18008,1.17254,1.17911,236138.9699
13.06.2018 23:00:00.000 GMT+0200,1.17910,1.18516,1.15628,1.15679,288349.4708
14.06.2018 23:00:00.000 GMT+0200,1.15679,1.16269,1.15432,1.16059,263628.5311
17.06.2018 23:00:00.000 GMT+0200,1.15874,1.16242,1.15653,1.16221,210411.82130000004
18.06.2018 23:00:00.000 GMT+0200,1.16224,1.16445,1.15307,1.15883,279270.84760000004
19.06.2018 23:00:00.000 GMT+0200,1.15886,1.15999,1.15365,1.15708,244902.12980000002
20.06.2018 23:00:00.000 GMT+0200,1.15701,1.16334,1.15082,1.16032,286035.8808000001
21.06.2018 23:00:00.000 GMT+0200,1.16023,1.16749,1.15984,1.16561,265364.8906
24.06.2018 23:00:00.000 GMT+0200,1.16622,1.17130,1.16286,1.17034,266058.59010000003
25.06.2018 23:00:00.000 GMT+0200,1.17033,1.17203,1.16348,1.16466,285147.0025
26.06.2018 23:00:00.000 GMT+0200,1.16459,1.16720,1.15407,1.15531,326168.0004
27.06.2018 23:00:00.000 GMT+0200,1.15534,1.16005,1.15271,1.15684,294729.00880000007
28.06.2018 23:00:00.000 GMT+0200,1.15681,1.16902,1.15582,1.16847,298613.9979000001
01.07.2018 23:00:00.000 GMT+0200,1.16747,1.16900,1.15911,1.16391,248064.3204
02.07.2018 23:00:00.000 GMT+0200,1.16390,1.16731,1.16204,1.16568,247446.33959999998
03.07.2018 23:00:00.000 GMT+0200,1.16569,1.16817,1.16305,1.16556,196820.78180000003
04.07.2018 23:00:00.000 GMT+0200,1.16554,1.17201,1.16500,1.16903,267188.1484
05.07.2018 23:00:00.000 GMT+0200,1.16901,1.17676,1.16800,1.17444,239968.6795
08.07.2018 23:00:00.000 GMT+0200,1.17392,1.17906,1.17326,1.17503,241192.4117
09.07.2018 23:00:00.000 GMT+0200,1.17502,1.17624,1.16901,1.17441,232108.2209
10.07.2018 23:00:00.000 GMT+0200,1.17440,1.17580,1.16653,1.16726,285086.562
11.07.2018 23:00:00.000 GMT+0200,1.16728,1.16955,1.16497,1.16707,246941.84769999995
12.07.2018 23:00:00.000 GMT+0200,1.16705,1.16868,1.16129,1.16843,241987.86729999995
15.07.2018 23:00:00.000 GMT+0200,1.16896,1.17253,1.16756,1.17109,232946.5822
16.07.2018 23:00:00.000 GMT+0200,1.17108,1.17446,1.16496,1.16607,264776.4093
17.07.2018 23:00:00.000 GMT+0200,1.16608,1.16648,1.16019,1.16381,257692.0992
18.07.2018 23:00:00.000 GMT+0200,1.16381,1.16785,1.15748,1.16412,311181.36970000004
19.07.2018 23:00:00.000 GMT+0200,1.16407,1.17387,1.16262,1.17196,320207.59189999994
22.07.2018 23:00:00.000 GMT+0200,1.17252,1.17497,1.16836,1.16915,248942.6811
23.07.2018 23:00:00.000 GMT+0200,1.16914,1.17168,1.16545,1.16857,250547.3603
24.07.2018 23:00:00.000 GMT+0200,1.16861,1.17385,1.16640,1.17281,257770.81849999996
25.07.2018 23:00:00.000 GMT+0200,1.17282,1.17436,1.16402,1.16424,256783.54979999998
26.07.2018 23:00:00.000 GMT+0200,1.16425,1.16642,1.16203,1.16559,225040.02000000002
29.07.2018 23:00:00.000 GMT+0200,1.16561,1.17186,1.16479,1.17052,192738.50009999998
30.07.2018 23:00:00.000 GMT+0200,1.17050,1.17458,1.16838,1.16908,226541.69730000003
31.07.2018 23:00:00.000 GMT+0200,1.16907,1.16994,1.16572,1.16595,230454.66060000003
01.08.2018 23:00:00.000 GMT+0200,1.16595,1.16675,1.15816,1.15840,229246.67969999995
02.08.2018 23:00:00.000 GMT+0200,1.15840,1.16105,1.15603,1.15670,244391.7296
05.08.2018 23:00:00.000 GMT+0200,1.15663,1.15705,1.15300,1.15533,202509.2597
06.08.2018 23:00:00.000 GMT+0200,1.15532,1.16082,1.15501,1.15980,211096.0375
07.08.2018 23:00:00.000 GMT+0200,1.15980,1.16281,1.15732,1.16097,204726.04869999996
08.08.2018 23:00:00.000 GMT+0200,1.16097,1.16192,1.15254,1.15267,225359.75900000002
09.08.2018 23:00:00.000 GMT+0200,1.15266,1.15363,1.13881,1.14090,299568.3696
12.08.2018 23:00:00.000 GMT+0200,1.13710,1.14328,1.13649,1.14096,269563.54870000004
13.08.2018 23:00:00.000 GMT+0200,1.14096,1.14294,1.13302,1.13434,257224.90849999996
14.08.2018 23:00:00.000 GMT+0200,1.13434,1.13548,1.13009,1.13447,244889.69939999998
15.08.2018 23:00:00.000 GMT+0200,1.13444,1.14091,1.13357,1.13762,244719.8102
16.08.2018 23:00:00.000 GMT+0200,1.13758,1.14448,1.13663,1.14379,217954.0491
19.08.2018 23:00:00.000 GMT+0200,1.14371,1.14849,1.13942,1.14809,215348.9984
20.08.2018 23:00:00.000 GMT+0200,1.14804,1.16011,1.14797,1.15701,265108.4705
21.08.2018 23:00:00.000 GMT+0200,1.15701,1.16229,1.15531,1.15962,229689.12920000002
22.08.2018 23:00:00.000 GMT+0200,1.15961,1.15997,1.15298,1.15377,228486.51380000002
23.08.2018 23:00:00.000 GMT+0200,1.15375,1.16397,1.15347,1.16205,235048.99800000002
26.08.2018 23:00:00.000 GMT+0200,1.16141,1.16935,1.15943,1.16778,204405.75029999999
27.08.2018 23:00:00.000 GMT+0200,1.16773,1.17334,1.16625,1.16938,236948.2682
28.08.2018 23:00:00.000 GMT+0200,1.16939,1.17100,1.16520,1.17065,236788.63
29.08.2018 23:00:00.000 GMT+0200,1.17063,1.17181,1.16417,1.16708,236264.7383
30.08.2018 23:00:00.000 GMT+0200,1.16709,1.16901,1.15845,1.15997,245056.68960000007
02.09.2018 23:00:00.000 GMT+0200,1.15961,1.16278,1.15889,1.16181,165659.3603
03.09.2018 23:00:00.000 GMT+0200,1.16169,1.16203,1.15301,1.15805,214792.6391
04.09.2018 23:00:00.000 GMT+0200,1.15802,1.16400,1.15425,1.16292,262635.8804
05.09.2018 23:00:00.000 GMT+0200,1.16291,1.16592,1.16055,1.16227,232247.99019999997
06.09.2018 23:00:00.000 GMT+0200,1.16219,1.16495,1.15506,1.15520,240767.23820000002
09.09.2018 23:00:00.000 GMT+0200,1.15483,1.16161,1.15260,1.15924,197015.9604
10.09.2018 23:00:00.000 GMT+0200,1.15916,1.16441,1.15654,1.16046,207996.37769999998
11.09.2018 23:00:00.000 GMT+0200,1.16047,1.16496,1.15699,1.16253,230296.99060000005
12.09.2018 23:00:00.000 GMT+0200,1.16253,1.17009,1.16091,1.16897,220989.21009999997
13.09.2018 23:00:00.000 GMT+0200,1.16895,1.17215,1.16206,1.16227,215338.6789
16.09.2018 23:00:00.000 GMT+0200,1.16223,1.16981,1.16180,1.16830,180434.11010000002
17.09.2018 23:00:00.000 GMT+0200,1.16830,1.17243,1.16521,1.16651,228199.78969999996
18.09.2018 23:00:00.000 GMT+0200,1.16650,1.17149,1.16500,1.16721,222738.15900000007
19.09.2018 23:00:00.000 GMT+0200,1.16715,1.17845,1.16689,1.17766,249854.59029999995
20.09.2018 23:00:00.000 GMT+0200,1.17765,1.18027,1.17327,1.17473,208051.42079999996
23.09.2018 23:00:00.000 GMT+0200,1.17432,1.18153,1.17241,1.17473,202827.31309999997
24.09.2018 23:00:00.000 GMT+0200,1.17471,1.17925,1.17310,1.17659,210741.02919999996
25.09.2018 23:00:00.000 GMT+0200,1.17656,1.17976,1.17259,1.17379,217085.43189999997
26.09.2018 23:00:00.000 GMT+0200,1.17361,1.17571,1.16389,1.16404,267086.5092
27.09.2018 23:00:00.000 GMT+0200,1.16400,1.16511,1.15698,1.16019,232356.1422
30.09.2018 23:00:00.000 GMT+0200,1.16171,1.16246,1.15635,1.15778,202791.8708
01.10.2018 23:00:00.000 GMT+0200,1.15776,1.15802,1.15052,1.15461,242671.75880000004
02.10.2018 23:00:00.000 GMT+0200,1.15454,1.15936,1.14645,1.14766,258337.01820000002
03.10.2018 23:00:00.000 GMT+0200,1.14762,1.15426,1.14633,1.15136,234372.8819
04.10.2018 23:00:00.000 GMT+0200,1.15135,1.15495,1.14838,1.15174,234348.46899999998
07.10.2018 23:00:00.000 GMT+0200,1.15210,1.15296,1.14599,1.14908,186288.6705
08.10.2018 23:00:00.000 GMT+0200,1.14907,1.15033,1.14321,1.14899,256954.00060000003
09.10.2018 23:00:00.000 GMT+0200,1.14899,1.15452,1.14798,1.15185,232561.47939999998
10.10.2018 23:00:00.000 GMT+0200,1.15182,1.15994,1.15175,1.15931,295862.32110000006
11.10.2018 23:00:00.000 GMT+0200,1.15930,1.16104,1.15343,1.15571,236516.8483
14.10.2018 23:00:00.000 GMT+0200,1.15372,1.16061,1.15369,1.15785,215262.82040000006
15.10.2018 23:00:00.000 GMT+0200,1.15787,1.16212,1.15660,1.15732,215601.25859999994
16.10.2018 23:00:00.000 GMT+0200,1.15732,1.15803,1.14960,1.14999,241252.21949999998
17.10.2018 23:00:00.000 GMT+0200,1.15000,1.15272,1.14492,1.14522,251044.2489
18.10.2018 23:00:00.000 GMT+0200,1.14521,1.15345,1.14331,1.15142,250150.5703
21.10.2018 23:00:00.000 GMT+0200,1.15149,1.15501,1.14557,1.14636,224609.87079999995
22.10.2018 23:00:00.000 GMT+0200,1.14635,1.14934,1.14392,1.14696,259093.2886
23.10.2018 23:00:00.000 GMT+0200,1.14697,1.14766,1.13789,1.13914,257650.559
24.10.2018 23:00:00.000 GMT+0200,1.13914,1.14326,1.13561,1.13745,245169.29079999993
